31905,27345,25845,28829,18141,25129,22799,28970,27878,15933
2695,31466,10094,28807,4667,15185,17899,17210,10216,2107
3992,17968,11084,21632,13757,2084,18567,21193,15153,28705
15303,15010,29981,19258,30756,25552,2306,25212,13769,11236
3070,11553,11093,23056,10059,29446,30337,30010,26120,29536
30722,16463,4156,25514,9905,20698,14104,23266,7657,29653
22140,31988,27440,21694,12221,31351,24346,6894,16806,14487
25963,28967,444,13650,10364,11116,15046,31720,992,32533
13453,15756,2630,290,2273,25184,8865,24272,18908,9888
135,1130,23915,6173,31703,9826,12809,2030,2975,24736
12494,17506,26685,24602,4265,12089,6340,19109,28394,1043
28577,22794,20739,25384,14974,22365,29583,29754,10598,32650
2707,13768,12586,25137,22276,19589,27908,20916,13706,26376
17275,910,2692,2501,21126,23526,12108,22332,26356,5987
17596,10352,779,18243,3825,2459,14448,21415,15950,28448
22855,30769,18884,14017,17562,28369,15953,18706,20991,15580
10183,28461,8309,22111,30415,12456,19600,2994,2093,19908
20950,30032,12614,10727,7016,20965,30175,14925,2021,2729
19239,19706,25739,20973,3064,15347,9119,4083,602,24749
21007,4611,10825,23494,4183,12219,4536,1267,4769,23207
31189,5946,27696,19474,7567,28001,10750,17691,16725,25254
164,5387,28705,11184,4475,23013,2486,15302,2817,12095
1574,2623,10366,16209,4758,19513,21735,27212,27461,30350
29954,30701,5835,7172,7371,1873,26271,31684,13335,12555
24796,21518,20087,3956,30533,19754,14943,8514,12166,4258
2951,14940,8381,24750,9362,30445,27192,17392,1006,25783
1920,6497,22523,22187,9623,10380,7791,5814,23935,506
21241,27101,30715,17389,28964,6796,7834,5969,19839,32043
7664,30959,2555,8947,7463,8932,10644,12032,28343,10833
1843,423,24177,9557,13267,11785,8386,27960,32739,28136
18230,20713,13292,1978,24123,19371,15476,23292,6184,5131
19746,1737,10621,5909,16163,24235,14956,13255,11979,8625
4505,19142,7296,10178,23583,30288,5332,31024,14035,32370
9201,1168,23756,23931,6202,26314,7971,26800,22575,31084
2551,28993,20369,6980,23220,29052,14279,26413,11157,6721
16257,19753,30824,21686,21915,16816,24722,3131,6980,30536
19026,21665,16735,22102,19274,16534,21801,10036,31291,31844
16413,8835,3600,220,32533,23491,28190,29324,21681,14881
6058,313,31484,29583,31915,23433,6221,15898,16338,2815
31596,11128,29128,19500,25334,25313,13239,14116,21507,11553
25355,19504,17413,1770,12922,14530,6644,11630,21569,26798
19112,22829,6577,14230,5254,6924,11243,22182,7774,4008
16872,14978,32148,23785,30652,9597,26494,11738,11035,8716
4622,8376,284,378,1969,23369,31037,13021,29302,14702
12711,1608,8819,18940,16564,12354,21349,3528,18351,8567
30102,11521,8923,1710,32260,5827,23222,1275,447,16104
14974,1590,8339,28194,12277,10667,743,22599,22626,11539
28389,27883,24280,25028,14555,5684,4026,548,4833,23018
17791,31587,32701,4302,4787,32618,27907,10285,19774,29454
14465,8628,24297,3210,9433,17798,32542,13868,368,14988
14831,2382,2439,30988,26715,30088,16040,19326,32204,26660
16964,20891,20195,2002,29338,14774,13688,22685,20186,9295
13789,23582,26251,26086,2403,496,22570,6925,12832,31844
8980,17089,31727,19829,20646,21242,3767,8190,14498,31617
30193,16682,25812,2818,16740,20012,22518,10850,9011,27185
15314,25170,12058,4243,15014,7973,7925,22352,1996,9950
16514,13754,23450,13710,28775,9072,26248,13277,18039,9100
32656,15334,22321,4126,4571,24648,11913,14810,3481,27001
